2783.12,-3.07E-07,,-2.08E-05
2783.16,1.04E-06,,7.05E-05
2783.2,2.33E-06,,1.58E-04
2783.24,9.18E-06,,6.22E-04
2783.28,-9.96E-07,,-6.75E-05
2783.32,-2.96E-06,,-2.01E-04
2783.36,2.83E-07,,1.92E-05
2783.4,-5.91E-06,,-4.00E-04
2783.44,2.80E-06,,1.90E-04
2783.48,3.57E-06,,2.42E-04
2783.52,7.34E-06,,4.97E-04
2783.56,8.31E-08,,5.63E-06
2783.6,-1.18E-06,,-7.97E-05
2783.64,5.68E-06,,3.85E-04
2783.68,1.00E-05,,6.80E-04
2783.72,2.47E-06,,1.67E-04
2783.76,5.30E-06,,3.59E-04
2783.8,8.98E-06,,6.08E-04
2783.84,1.14E-05,,7.69E-04
2783.88,9.92E-06,,6.72E-04
2783.92,1.22E-05,,8.29E-04
2783.96,1.22E-05,,8.29E-04
2784,1.60E-06,,1.09E-04
2784.04,3.94E-06,,2.67E-04
2784.08,9.64E-06,,6.53E-04
2784.12,7.75E-06,,5.25E-04
2784.16,4.15E-06,,2.81E-04
2784.2,-3.29E-06,,-2.23E-04
2784.24,6.03E-06,,4.08E-04
2784.28,7.21E-06,,4.89E-04
2784.32,1.02E-06,,6.92E-05
2784.36,2.63E-06,,1.78E-04
2784.4,4.54E-06,,3.08E-04
2784.44,4.99E-07,,3.38E-05
2784.48,2.58E-07,,1.75E-05
2784.52,9.00E-06,,6.09E-04
2784.56,8.22E-06,,5.57E-04
2784.6,1.18E-05,,7.98E-04
2784.64,1.70E-05,,1.15E-03
2784.68,7.03E-06,,4.76E-04
2784.72,8.99E-06,,6.09E-04
2784.76,1.09E-05,,7.39E-04
2784.8,1.31E-05,,8.86E-04
2784.84,6.67E-06,,4.52E-04
2784.88,2.20E-06,,1.49E-04
2784.92,7.93E-06,,5.38E-04
2784.96,3.51E-06,,2.38E-04
2785,-7.19E-07,,-4.87E-05
2785.04,2.15E-06,,1.46E-04
2785.08,7.14E-06,,4.84E-04
2785.12,-9.44E-08,,-6.39E-06
2785.16,5.63E-06,,3.81E-04
2785.2,9.65E-06,,6.54E-04
2785.24,1.78E-07,,1.20E-05
2785.28,-3.59E-06,,-2.43E-04
2785.32,2.83E-06,,1.92E-04
2785.36,-1.33E-06,,-8.99E-05
2785.4,1.05E-05,,7.14E-04
2785.44,-4.33E-06,,-2.93E-04
2785.48,-6.82E-06,,-4.62E-04
2785.52,-2.71E-06,,-1.84E-04
2785.56,-4.27E-06,,-2.89E-04
2785.6,6.65E-06,,4.50E-04
2785.64,-2.87E-06,,-1.95E-04
2785.68,3.73E-06,,2.52E-04
2785.72,-4.97E-06,,-3.37E-04
2785.76,4.89E-06,,3.31E-04
2785.8,3.74E-06,,2.53E-04
2785.84,2.64E-06,,1.79E-04
2785.88,1.06E-05,,7.18E-04
2785.92,6.90E-07,,4.67E-05
2785.96,1.04E-06,,7.05E-05
2786,2.17E-07,,1.47E-05
2786.04,9.68E-06,,6.56E-04
2786.08,4.51E-06,,3.05E-04
2786.12,3.05E-06,,2.07E-04
2786.16,2.00E-07,,1.35E-05
2786.2,-3.74E-06,,-2.53E-04
2786.24,-5.45E-07,,-3.70E-05
2786.28,-8.46E-06,,-5.73E-04
2786.32,4.67E-06,,3.16E-04
2786.36,-4.75E-08,,-3.21E-06
2786.4,9.20E-06,,6.23E-04
2786.44,5.22E-06,,3.54E-04
2786.48,4.51E-06,,3.06E-04
2786.52,4.41E-06,,2.99E-04
2786.56,5.02E-06,,3.40E-04
2786.6,6.41E-06,,4.34E-04
2786.64,4.65E-06,,3.15E-04
2786.68,-6.04E-06,,-4.09E-04
2786.72,4.18E-06,,2.83E-04
2786.76,4.11E-06,,2.78E-04
2786.8,-5.86E-06,,-3.97E-04
2786.84,-5.05E-06,,-3.42E-04
2786.88,-2.71E-06,,-1.84E-04
2786.92,3.56E-06,,2.41E-04
2786.96,5.17E-06,,3.50E-04
2787,2.75E-06,,1.86E-04
2787.04,1.92E-06,,1.30E-04
2787.08,-4.86E-06,,-3.29E-04
2787.12,-3.11E-06,,-2.11E-04
2787.16,3.65E-06,,2.47E-04
2787.2,6.77E-06,,4.58E-04
2787.24,4.01E-06,,2.72E-04
2787.28,5.20E-06,,3.52E-04
2787.32,2.66E-06,,1.80E-04
2787.36,1.05E-05,,7.12E-04
2787.4,1.62E-06,,1.10E-04
2787.44,1.64E-07,,1.11E-05
2787.48,-5.54E-06,,-3.75E-04
2787.52,2.95E-07,,2.00E-05
2787.56,6.95E-06,,4.71E-04
2787.6,9.40E-06,,6.37E-04
2787.64,7.92E-06,,5.37E-04
2787.68,8.57E-06,,5.81E-04
2787.72,9.80E-06,,6.64E-04
2787.76,5.83E-06,,3.95E-04
2787.8,6.50E-06,,4.40E-04
2787.84,9.17E-06,,6.21E-04
